session_id,user_id,movie_id,device_type,start_time,end_time,completion_rate,created_at
5851,66,142,mobile,2024-11-09 15:34:28,2024-11-09 15:58:28,23.76,2024-11-09 15:34:28
5852,715,492,tablet,2024-12-29 19:16:16,2024-12-29 19:42:16,24.76,2024-12-29 19:16:16
5853,23,168,mobile,2025-02-25 06:34:50,2025-02-25 08:46:50,77.19,2025-02-25 06:34:50
5854,636,146,smart_tv,2025-01-19 13:16:16,2025-01-19 14:08:16,59.09,2025-01-19 13:16:16
5855,936,184,smart_tv,2024-04-29 21:30:09,2024-04-29 21:46:09,10.74,2024-04-29 21:30:09
5856,293,2,mobile,2025-08-23 19:48:54,2025-08-23 20:06:54,29.03,2025-08-23 19:48:54
5857,75,66,tablet,2024-01-02 15:14:22,2024-01-02 16:34:22,48.48,2024-01-02 15:14:22
5858,567,356,desktop,2024-06-01 22:38:05,2024-06-01 22:49:05,7.8,2024-06-01 22:38:05
5859,260,326,tablet,2024-04-15 19:54:07,2024-04-15 21:41:07,96.4,2024-04-15 19:54:07
5860,306,437,desktop,2024-12-29 08:49:37,2024-12-29 10:01:37,90.0,2024-12-29 08:49:37
5861,338,409,smart_tv,2024-07-31 04:57:52,2024-07-31 07:42:52,97.63,2024-07-31 04:57:52
5862,326,264,tablet,2025-09-17 04:09:55,2025-09-17 05:07:55,50.0,2025-09-17 04:09:55
5863,21,530,mobile,2025-01-07 17:30:16,2025-01-07 18:44:16,46.54,2025-01-07 17:30:16
5864,806,521,tablet,2025-03-10 17:55:06,2025-03-10 18:07:06,11.43,2025-03-10 17:55:06
5865,983,298,smart_tv,2024-01-03 07:47:59,2024-01-03 09:45:59,80.27,2024-01-03 07:47:59
5866,955,224,desktop,2024-11-16 06:35:13,2024-11-16 07:18:13,50.59,2024-11-16 06:35:13
5867,748,332,smart_tv,2025-05-14 21:19:51,2025-05-14 21:35:51,16.16,2025-05-14 21:19:51
5868,601,130,desktop,2025-01-31 06:31:42,2025-01-31 07:20:42,59.04,2025-01-31 06:31:42
5869,217,261,desktop,2024-07-22 21:20:02,2024-07-22 22:00:02,62.5,2024-07-22 21:20:02
5870,966,266,desktop,2024-09-10 08:17:35,2024-09-10 09:31:35,89.16,2024-09-10 08:17:35
5871,278,87,tablet,2024-11-28 16:43:30,2024-11-28 17:32:30,27.84,2024-11-28 16:43:30
5872,282,390,tablet,2025-03-31 18:30:50,2025-03-31 20:31:50,72.46,2025-03-31 18:30:50
5873,780,470,tablet,2025-09-11 19:54:42,2025-09-11 20:56:42,51.24,2025-09-11 19:54:42
5874,335,506,tablet,2024-10-06 11:50:12,2024-10-06 12:03:12,11.3,2024-10-06 11:50:12
5875,930,12,smart_tv,2025-02-04 13:08:20,2025-02-04 14:52:20,70.27,2025-02-04 13:08:20
5876,300,408,tablet,2025-01-11 12:02:34,2025-01-11 12:54:34,58.43,2025-01-11 12:02:34
5877,347,50,mobile,2024-05-26 17:34:51,2024-05-26 17:58:51,20.34,2024-05-26 17:34:51
5878,363,550,mobile,2024-10-16 23:00:31,2024-10-16 23:18:31,11.04,2024-10-16 23:00:31
5879,196,493,tablet,2025-09-12 23:14:45,2025-09-13 00:22:45,53.54,2025-09-12 23:14:45
5880,951,408,tablet,2025-05-08 06:53:27,2025-05-08 07:54:27,68.54,2025-05-08 06:53:27
5881,114,230,mobile,2025-08-05 11:44:48,2025-08-05 12:47:48,54.31,2025-08-05 11:44:48
5882,942,90,desktop,2025-02-24 05:29:35,2025-02-24 06:01:35,31.37,2025-02-24 05:29:35
5883,140,344,desktop,2025-03-04 13:31:46,2025-03-04 14:01:46,19.23,2025-03-04 13:31:46
5884,107,328,mobile,2024-09-23 10:09:45,2024-09-23 11:07:45,45.31,2024-09-23 10:09:45
5885,999,51,tablet,2025-03-20 20:25:52,2025-03-20 21:26:52,47.29,2025-03-20 20:25:52
5886,413,399,desktop,2025-03-15 02:18:33,2025-03-15 04:03:33,67.31,2025-03-15 02:18:33
5887,306,322,desktop,2025-08-24 17:16:31,2025-08-24 19:41:31,99.32,2025-08-24 17:16:31
5888,569,226,desktop,2024-04-26 20:35:14,2024-04-26 22:02:14,97.75,2024-04-26 20:35:14
5889,199,327,smart_tv,2024-09-08 23:17:34,2024-09-09 01:10:34,88.28,2024-09-08 23:17:34
5890,777,585,tablet,2025-07-26 06:59:24,2025-07-26 07:20:24,19.63,2025-07-26 06:59:24
5891,850,305,desktop,2024-03-14 06:15:30,2024-03-14 08:30:30,88.82,2024-03-14 06:15:30
5892,840,452,tablet,2024-04-11 23:28:07,2024-04-11 23:40:07,10.53,2024-04-11 23:28:07
5893,298,343,mobile,2025-07-24 05:26:27,2025-07-24 05:51:27,22.12,2025-07-24 05:26:27
5894,305,348,smart_tv,2024-06-09 20:36:06,2024-06-09 21:10:06,25.19,2024-06-09 20:36:06
5895,467,528,desktop,2024-02-15 13:07:00,2024-02-15 14:26:00,51.97,2024-02-15 13:07:00
5896,318,582,smart_tv,2024-03-29 13:09:12,2024-03-29 13:52:12,50.0,2024-03-29 13:09:12
5897,904,565,desktop,2025-05-13 07:12:32,2025-05-13 08:40:32,62.86,2025-05-13 07:12:32
5898,555,260,mobile,2024-10-02 14:29:27,2024-10-02 15:07:27,23.75,2024-10-02 14:29:27
5899,360,139,desktop,2025-05-12 08:23:23,2025-05-12 10:06:23,76.87,2025-05-12 08:23:23
5900,485,395,smart_tv,2025-07-30 15:03:35,2025-07-30 15:24:35,23.33,2025-07-30 15:03:35
5901,870,361,smart_tv,2024-05-22 13:28:52,2024-05-22 14:29:52,95.31,2024-05-22 13:28:52
5902,183,417,mobile,2025-01-28 23:48:49,2025-01-28 23:58:49,6.8,2025-01-28 23:48:49
5903,347,254,desktop,2024-12-14 08:49:54,2024-12-14 10:29:54,66.67,2024-12-14 08:49:54
5904,12,544,tablet,2024-10-06 12:50:16,2024-10-06 13:46:16,74.67,2024-10-06 12:50:16
5905,655,477,tablet,2025-08-29 02:02:05,2025-08-29 03:03:05,52.59,2025-08-29 02:02:05
5906,887,122,smart_tv,2025-03-19 06:08:19,2025-03-19 07:09:19,47.29,2025-03-19 06:08:19
5907,105,528,smart_tv,2024-12-06 13:06:44,2024-12-06 14:51:44,69.08,2024-12-06 13:06:44
5908,248,558,smart_tv,2025-03-08 13:04:21,2025-03-08 14:02:21,40.56,2025-03-08 13:04:21
5909,697,321,desktop,2024-03-09 11:03:20,2024-03-09 11:20:20,11.11,2024-03-09 11:03:20
5910,738,210,tablet,2024-06-25 19:50:15,2024-06-25 20:37:15,40.17,2024-06-25 19:50:15
5911,91,118,mobile,2025-06-07 14:20:56,2025-06-07 15:25:56,36.72,2025-06-07 14:20:56
5912,817,31,mobile,2025-06-24 08:11:33,2025-06-24 08:27:33,19.51,2025-06-24 08:11:33
5913,713,470,tablet,2024-07-12 22:57:29,2024-07-13 00:19:29,67.77,2024-07-12 22:57:29
5914,288,600,smart_tv,2024-10-05 05:09:57,2024-10-05 05:34:57,17.12,2024-10-05 05:09:57
5915,197,385,smart_tv,2024-01-24 03:57:12,2024-01-24 04:13:12,23.53,2024-01-24 03:57:12
5916,972,445,smart_tv,2024-02-28 12:43:25,2024-02-28 13:50:25,52.34,2024-02-28 12:43:25
5917,243,563,mobile,2025-05-24 06:45:35,2025-05-24 08:04:35,72.48,2025-05-24 06:45:35
5918,473,119,smart_tv,2024-01-01 17:36:42,2024-01-01 18:49:42,90.12,2024-01-01 17:36:42
5919,3,63,mobile,2024-01-29 14:52:32,2024-01-29 15:47:32,35.26,2024-01-29 14:52:32
5920,680,324,desktop,2025-06-18 17:55:21,2025-06-18 19:13:21,46.15,2025-06-18 17:55:21
5921,869,148,mobile,2024-09-11 19:37:34,2024-09-11 20:10:34,50.77,2024-09-11 19:37:34
5922,173,160,smart_tv,2024-12-28 15:31:00,2024-12-28 16:40:00,67.65,2024-12-28 15:31:00
5923,777,293,tablet,2025-08-04 19:36:47,2025-08-04 20:23:47,69.12,2025-08-04 19:36:47
5924,266,131,desktop,2025-02-17 00:31:39,2025-02-17 01:20:39,51.58,2025-02-17 00:31:39
5925,847,311,tablet,2025-06-11 23:00:36,2025-06-11 23:38:36,32.48,2025-06-11 23:00:36
5926,24,577,desktop,2025-02-20 23:25:11,2025-02-21 00:54:11,90.82,2025-02-20 23:25:11
5927,242,556,mobile,2024-04-19 01:58:15,2024-04-19 03:03:15,41.94,2024-04-19 01:58:15
5928,810,419,desktop,2025-02-06 11:08:06,2025-02-06 12:49:06,99.02,2025-02-06 11:08:06
5929,800,387,smart_tv,2024-06-14 03:08:39,2024-06-14 05:33:39,89.51,2024-06-14 03:08:39
5930,24,476,tablet,2025-03-12 05:33:36,2025-03-12 07:35:36,67.78,2025-03-12 05:33:36
5931,753,473,smart_tv,2024-06-18 15:47:59,2024-06-18 17:58:59,94.24,2024-06-18 15:47:59
5932,93,240,desktop,2025-08-26 13:37:17,2025-08-26 15:47:17,82.8,2025-08-26 13:37:17
5933,946,327,desktop,2025-07-20 12:46:16,2025-07-20 13:20:16,26.56,2025-07-20 12:46:16
5934,416,358,smart_tv,2024-07-26 09:09:02,2024-07-26 09:26:02,16.5,2024-07-26 09:09:02
5935,99,501,smart_tv,2024-04-09 04:44:04,2024-04-09 07:12:04,89.16,2024-04-09 04:44:04
5936,279,313,desktop,2024-08-04 20:49:56,2024-08-04 21:49:56,75.95,2024-08-04 20:49:56
5937,597,319,tablet,2025-03-31 17:59:53,2025-03-31 18:57:53,95.08,2025-03-31 17:59:53
5938,824,474,smart_tv,2025-07-01 02:15:34,2025-07-01 03:38:34,77.57,2025-07-01 02:15:34
5939,830,597,tablet,2024-02-07 01:26:26,2024-02-07 02:13:26,29.75,2024-02-07 01:26:26
5940,539,400,mobile,2024-06-09 23:01:04,2024-06-09 23:31:04,24.79,2024-06-09 23:01:04
5941,153,408,desktop,2025-08-22 14:53:26,2025-08-22 16:03:26,78.65,2025-08-22 14:53:26
5942,627,424,mobile,2024-04-22 21:06:38,2024-04-22 22:44:38,72.59,2024-04-22 21:06:38
5943,964,137,tablet,2025-09-04 21:40:06,2025-09-04 22:59:06,57.66,2025-09-04 21:40:06
5944,33,149,smart_tv,2025-03-01 00:57:19,2025-03-01 01:11:19,22.95,2025-03-01 00:57:19
5945,476,481,mobile,2025-07-02 08:09:16,2025-07-02 08:44:16,41.18,2025-07-02 08:09:16
5946,945,45,mobile,2024-05-10 15:49:25,2024-05-10 16:07:25,15.0,2024-05-10 15:49:25
5947,513,192,smart_tv,2025-02-25 01:32:14,2025-02-25 02:23:14,50.5,2025-02-25 01:32:14
5948,944,283,mobile,2024-10-10 01:36:43,2024-10-10 02:35:43,43.38,2024-10-10 01:36:43
5949,733,387,tablet,2025-09-06 09:03:30,2025-09-06 11:06:30,75.93,2025-09-06 09:03:30
5950,881,248,smart_tv,2025-06-27 05:32:50,2025-06-27 06:17:50,43.27,2025-06-27 05:32:50
5951,944,368,smart_tv,2024-11-28 06:34:42,2024-11-28 08:58:42,97.3,2024-11-28 06:34:42
5952,783,263,mobile,2024-03-05 10:24:50,2024-03-05 12:29:50,75.76,2024-03-05 10:24:50
5953,187,69,desktop,2024-04-04 04:31:02,2024-04-04 06:30:02,77.27,2024-04-04 04:31:02
5954,664,45,desktop,2025-07-08 09:29:53,2025-07-08 10:42:53,60.83,2025-07-08 09:29:53
5955,29,181,tablet,2024-04-28 02:07:11,2024-04-28 03:50:11,85.83,2024-04-28 02:07:11
5956,652,276,tablet,2025-08-12 16:11:26,2025-08-12 17:02:26,39.84,2025-08-12 16:11:26
5957,408,125,desktop,2025-03-30 12:34:07,2025-03-30 13:46:07,65.45,2025-03-30 12:34:07
5958,610,326,smart_tv,2024-06-23 13:48:33,2024-06-23 14:15:33,24.32,2024-06-23 13:48:33
5959,96,562,mobile,2025-07-21 17:50:52,2025-07-21 19:29:52,58.24,2025-07-21 17:50:52
5960,229,51,desktop,2025-06-09 12:33:32,2025-06-09 13:07:32,26.36,2025-06-09 12:33:32
5961,794,421,desktop,2025-06-30 14:39:28,2025-06-30 16:03:28,56.0,2025-06-30 14:39:28
5962,683,111,mobile,2025-03-02 07:24:32,2025-03-02 07:59:32,27.78,2025-03-02 07:24:32
5963,356,570,tablet,2025-03-13 09:23:26,2025-03-13 11:32:26,84.87,2025-03-13 09:23:26
5964,196,59,tablet,2025-02-13 02:54:13,2025-02-13 03:13:13,11.73,2025-02-13 02:54:13
5965,703,263,mobile,2024-09-02 15:21:27,2024-09-02 16:59:27,59.39,2024-09-02 15:21:27
5966,417,433,smart_tv,2025-02-08 19:15:02,2025-02-08 20:50:02,56.55,2025-02-08 19:15:02
5967,214,568,mobile,2025-04-17 09:08:32,2025-04-17 09:45:32,41.57,2025-04-17 09:08:32
5968,439,218,mobile,2024-01-11 02:32:33,2024-01-11 04:06:33,84.68,2024-01-11 02:32:33
5969,844,199,desktop,2024-06-22 00:56:41,2024-06-22 01:32:41,22.64,2024-06-22 00:56:41
5970,841,543,desktop,2024-04-12 06:31:00,2024-04-12 06:53:00,19.3,2024-04-12 06:31:00
5971,899,279,mobile,2025-05-03 00:19:50,2025-05-03 01:47:50,68.22,2025-05-03 00:19:50
5972,306,203,mobile,2024-06-29 20:00:29,2024-06-29 20:51:29,29.14,2024-06-29 20:00:29
5973,67,592,desktop,2024-07-30 20:04:57,2024-07-30 20:52:57,48.0,2024-07-30 20:04:57
5974,321,115,smart_tv,2025-02-14 15:29:04,2025-02-14 17:45:04,83.95,2025-02-14 15:29:04
5975,216,458,desktop,2025-05-03 11:31:53,2025-05-03 12:30:53,36.42,2025-05-03 11:31:53
5976,111,16,tablet,2025-03-07 06:26:33,2025-03-07 07:23:33,47.9,2025-03-07 06:26:33
5977,573,448,smart_tv,2025-04-28 20:51:49,2025-04-28 22:33:49,58.62,2025-04-28 20:51:49
5978,11,7,tablet,2025-05-30 08:39:43,2025-05-30 09:37:43,35.58,2025-05-30 08:39:43
5979,754,117,mobile,2024-10-11 19:47:41,2024-10-11 22:47:41,100.0,2024-10-11 19:47:41
5980,144,371,tablet,2024-07-16 17:28:28,2024-07-16 19:05:28,95.1,2024-07-16 17:28:28
5981,737,17,mobile,2024-07-29 22:26:11,2024-07-29 23:06:11,27.97,2024-07-29 22:26:11
5982,869,302,mobile,2024-02-29 21:39:21,2024-02-29 22:09:21,24.0,2024-02-29 21:39:21
5983,941,378,mobile,2025-03-11 10:32:09,2025-03-11 11:05:09,54.1,2025-03-11 10:32:09
5984,502,384,tablet,2024-04-28 19:21:12,2024-04-28 19:56:12,34.31,2024-04-28 19:21:12
5985,851,439,desktop,2024-04-09 08:59:29,2024-04-09 09:22:29,21.5,2024-04-09 08:59:29
5986,634,246,tablet,2024-04-02 04:02:13,2024-04-02 05:06:13,36.36,2024-04-02 04:02:13
5987,327,459,desktop,2025-04-04 18:52:17,2025-04-04 21:10:17,86.79,2025-04-04 18:52:17
5988,158,308,smart_tv,2024-03-22 01:58:54,2024-03-22 03:03:54,78.31,2024-03-22 01:58:54
5989,882,383,mobile,2025-01-03 14:42:05,2025-01-03 14:52:05,6.9,2025-01-03 14:42:05
5990,474,481,tablet,2024-01-14 23:06:00,2024-01-15 00:24:00,91.76,2024-01-14 23:06:00
5991,532,508,tablet,2025-09-02 09:53:13,2025-09-02 11:28:13,74.8,2025-09-02 09:53:13
5992,316,520,tablet,2025-05-18 20:30:04,2025-05-18 21:16:04,35.11,2025-05-18 20:30:04
5993,261,442,mobile,2024-02-06 08:30:09,2024-02-06 09:12:09,45.65,2024-02-06 08:30:09
5994,96,137,tablet,2024-06-14 16:47:51,2024-06-14 17:06:51,13.87,2024-06-14 16:47:51
5995,554,196,tablet,2024-11-15 06:10:07,2024-11-15 06:50:07,44.44,2024-11-15 06:10:07
5996,203,163,smart_tv,2024-10-31 12:40:47,2024-10-31 14:01:47,100.0,2024-10-31 12:40:47
5997,85,112,smart_tv,2025-02-23 03:51:21,2025-02-23 04:17:21,30.59,2025-02-23 03:51:21
5998,37,420,tablet,2024-04-16 23:29:27,2024-04-16 23:40:27,9.09,2024-04-16 23:29:27
5999,775,421,mobile,2024-11-23 17:58:49,2024-11-23 20:21:49,95.33,2024-11-23 17:58:49
6000,684,88,desktop,2025-04-06 04:06:42,2025-04-06 06:04:42,79.19,2025-04-06 04:06:42
6001,205,199,desktop,2025-07-21 20:58:23,2025-07-21 21:22:23,15.09,2025-07-21 20:58:23
6002,988,434,smart_tv,2025-09-08 22:37:48,2025-09-08 23:17:48,51.95,2025-09-08 22:37:48
6003,616,130,desktop,2024-03-09 19:05:15,2024-03-09 20:28:15,100.0,2024-03-09 19:05:15
6004,418,337,desktop,2024-03-12 13:27:15,2024-03-12 14:08:15,42.71,2024-03-12 13:27:15
6005,205,342,tablet,2024-12-31 19:47:57,2024-12-31 20:17:57,26.09,2024-12-31 19:47:57
6006,307,254,smart_tv,2025-09-15 00:06:51,2025-09-15 02:26:51,93.33,2025-09-15 00:06:51
6007,299,552,smart_tv,2025-07-09 00:18:36,2025-07-09 01:15:36,87.69,2025-07-09 00:18:36
6008,473,294,desktop,2024-07-22 03:56:38,2024-07-22 05:23:38,74.36,2024-07-22 03:56:38
6009,866,173,smart_tv,2024-08-09 17:25:38,2024-08-09 19:19:38,70.37,2024-08-09 17:25:38
6010,713,164,desktop,2025-01-12 15:37:57,2025-01-12 16:33:57,60.87,2025-01-12 15:37:57
6011,256,364,smart_tv,2024-03-20 20:18:29,2024-03-20 21:09:29,78.46,2024-03-20 20:18:29
6012,280,478,smart_tv,2025-03-17 21:35:06,2025-03-17 22:54:06,60.31,2025-03-17 21:35:06
6013,97,473,mobile,2024-05-30 09:05:13,2024-05-30 09:30:13,17.99,2024-05-30 09:05:13
6014,482,301,mobile,2024-12-27 01:55:40,2024-12-27 04:00:40,87.41,2024-12-27 01:55:40
6015,520,275,smart_tv,2024-01-13 07:57:55,2024-01-13 08:46:55,55.68,2024-01-13 07:57:55
6016,71,119,desktop,2024-10-29 14:26:43,2024-10-29 14:39:43,16.05,2024-10-29 14:26:43
6017,799,103,mobile,2025-04-23 05:14:59,2025-04-23 05:33:59,26.39,2025-04-23 05:14:59
6018,993,82,smart_tv,2025-05-11 05:36:54,2025-05-11 07:12:54,80.67,2025-05-11 05:36:54
6019,486,287,smart_tv,2025-04-27 01:56:40,2025-04-27 03:40:40,69.33,2025-04-27 01:56:40
6020,137,306,mobile,2025-01-10 07:54:57,2025-01-10 09:05:57,58.68,2025-01-10 07:54:57
6021,991,434,desktop,2024-09-30 10:47:09,2024-09-30 11:34:09,61.04,2024-09-30 10:47:09
6022,821,429,desktop,2024-04-02 07:22:46,2024-04-02 09:21:46,82.07,2024-04-02 07:22:46
6023,748,136,desktop,2024-04-15 04:06:32,2024-04-15 06:07:32,92.37,2024-04-15 04:06:32
6024,857,178,mobile,2025-03-19 08:49:23,2025-03-19 09:20:23,50.82,2025-03-19 08:49:23
6025,99,254,mobile,2024-01-14 11:37:47,2024-01-14 12:53:47,50.67,2024-01-14 11:37:47
6026,30,150,mobile,2025-04-17 04:47:36,2025-04-17 06:40:36,73.38,2025-04-17 04:47:36
6027,439,534,desktop,2025-08-24 17:12:25,2025-08-24 17:42:25,20.69,2025-08-24 17:12:25
6028,489,214,desktop,2025-05-09 23:37:41,2025-05-10 00:43:41,61.11,2025-05-09 23:37:41
6029,927,224,tablet,2024-10-22 11:24:19,2024-10-22 12:07:19,50.59,2024-10-22 11:24:19
6030,546,276,tablet,2024-04-28 19:33:33,2024-04-28 21:05:33,71.88,2024-04-28 19:33:33
6031,863,454,mobile,2024-09-05 22:22:30,2024-09-05 22:41:30,14.29,2024-09-05 22:22:30
6032,635,441,mobile,2025-06-23 06:30:39,2025-06-23 07:30:39,95.24,2025-06-23 06:30:39
6033,382,12,mobile,2025-07-30 22:37:58,2025-07-30 23:38:58,41.22,2025-07-30 22:37:58
6034,994,432,desktop,2025-03-06 05:11:53,2025-03-06 06:33:53,73.87,2025-03-06 05:11:53
6035,89,289,mobile,2025-08-16 20:06:12,2025-08-16 21:08:12,60.19,2025-08-16 20:06:12
6036,780,475,smart_tv,2025-03-03 17:09:49,2025-03-03 17:58:49,80.33,2025-03-03 17:09:49
6037,420,582,desktop,2025-03-31 06:33:27,2025-03-31 07:22:27,56.98,2025-03-31 06:33:27
6038,262,561,desktop,2024-06-06 04:00:25,2024-06-06 05:03:25,67.74,2024-06-06 04:00:25
6039,953,425,desktop,2025-01-31 04:49:59,2025-01-31 05:23:59,56.67,2025-01-31 04:49:59
6040,654,88,smart_tv,2024-01-18 01:07:37,2024-01-18 03:08:37,81.21,2024-01-18 01:07:37
6041,107,512,desktop,2024-07-27 13:16:31,2024-07-27 13:57:31,44.09,2024-07-27 13:16:31
6042,287,49,tablet,2025-06-07 14:42:10,2025-06-07 15:29:10,41.23,2025-06-07 14:42:10
6043,994,428,smart_tv,2024-11-20 00:29:37,2024-11-20 01:43:37,48.37,2024-11-20 00:29:37
6044,617,513,tablet,2025-02-18 08:24:51,2025-02-18 09:18:51,33.54,2025-02-18 08:24:51
6045,840,260,tablet,2025-01-14 19:35:27,2025-01-14 19:58:27,14.37,2025-01-14 19:35:27
6046,739,265,mobile,2024-10-15 12:37:17,2024-10-15 14:01:17,48.84,2024-10-15 12:37:17
6047,96,37,tablet,2024-02-01 21:43:07,2024-02-01 23:40:07,99.15,2024-02-01 21:43:07
6048,481,316,tablet,2025-03-06 21:56:21,2025-03-06 22:33:21,45.12,2025-03-06 21:56:21
6049,898,155,mobile,2024-12-14 14:33:56,2024-12-14 16:16:56,83.74,2024-12-14 14:33:56
6050,520,304,tablet,2024-03-23 08:58:44,2024-03-23 09:48:44,40.0,2024-03-23 08:58:44
6051,524,563,smart_tv,2024-04-24 21:10:14,2024-04-24 21:53:14,39.45,2024-04-24 21:10:14
6052,280,464,tablet,2025-03-17 19:03:37,2025-03-17 21:28:37,84.8,2025-03-17 19:03:37
6053,792,155,tablet,2024-07-31 09:52:08,2024-07-31 10:58:08,53.66,2024-07-31 09:52:08
6054,826,282,smart_tv,2025-09-08 01:21:18,2025-09-08 03:01:18,76.34,2025-09-08 01:21:18
6055,419,341,tablet,2024-11-25 23:57:46,2024-11-26 00:43:46,67.65,2024-11-25 23:57:46
6056,648,550,mobile,2025-04-30 10:29:45,2025-04-30 11:27:45,35.58,2025-04-30 10:29:45
6057,275,275,mobile,2024-10-30 08:13:49,2024-10-30 08:37:49,27.27,2024-10-30 08:13:49
6058,456,59,mobile,2024-01-13 21:32:42,2024-01-13 23:57:42,89.51,2024-01-13 21:32:42
6059,677,217,smart_tv,2024-06-06 11:03:38,2024-06-06 11:39:38,37.11,2024-06-06 11:03:38
6060,755,182,tablet,2025-03-04 01:15:33,2025-03-04 03:53:33,90.8,2025-03-04 01:15:33
6061,380,466,tablet,2025-07-20 01:15:15,2025-07-20 02:19:15,86.49,2025-07-20 01:15:15
6062,461,482,mobile,2024-01-06 21:54:51,2024-01-06 22:27:51,28.7,2024-01-06 21:54:51
6063,180,550,desktop,2025-01-01 16:00:10,2025-01-01 16:38:10,23.31,2025-01-01 16:00:10
6064,891,58,mobile,2025-06-19 01:10:31,2025-06-19 02:34:31,86.6,2025-06-19 01:10:31
6065,388,6,desktop,2025-03-22 11:02:17,2025-03-22 12:12:17,40.7,2025-03-22 11:02:17
6066,523,554,mobile,2024-08-30 19:15:41,2024-08-30 21:12:41,70.91,2024-08-30 19:15:41
6067,81,589,smart_tv,2024-12-30 11:03:45,2024-12-30 12:32:45,50.0,2024-12-30 11:03:45
6068,576,74,smart_tv,2024-10-10 13:06:18,2024-10-10 13:29:18,18.4,2024-10-10 13:06:18
6069,865,279,smart_tv,2024-02-12 06:07:46,2024-02-12 06:34:46,20.93,2024-02-12 06:07:46
6070,188,233,desktop,2024-02-22 05:51:11,2024-02-22 06:29:11,38.38,2024-02-22 05:51:11
6071,219,273,tablet,2024-07-30 08:41:36,2024-07-30 10:24:36,81.75,2024-07-30 08:41:36
6072,381,541,tablet,2024-02-27 17:15:47,2024-02-27 18:11:47,58.33,2024-02-27 17:15:47
6073,293,29,mobile,2025-05-29 13:05:10,2025-05-29 14:53:10,82.44,2025-05-29 13:05:10
6074,750,414,desktop,2024-08-22 00:23:57,2024-08-22 01:01:57,38.78,2024-08-22 00:23:57
6075,563,238,tablet,2024-04-23 17:43:23,2024-04-23 18:00:23,14.78,2024-04-23 17:43:23
6076,738,68,desktop,2025-02-04 02:31:20,2025-02-04 05:02:20,84.83,2025-02-04 02:31:20
6077,22,209,desktop,2025-06-15 00:03:55,2025-06-15 00:31:55,23.33,2025-06-15 00:03:55
6078,973,389,smart_tv,2025-06-26 09:54:03,2025-06-26 10:45:03,41.13,2025-06-26 09:54:03
6079,584,8,tablet,2024-10-21 23:40:18,2024-10-22 01:42:18,73.05,2024-10-21 23:40:18
6080,304,15,mobile,2024-02-12 07:37:07,2024-02-12 09:31:07,80.85,2024-02-12 07:37:07
6081,766,446,desktop,2025-01-20 12:46:02,2025-01-20 13:20:02,39.08,2025-01-20 12:46:02
6082,213,234,desktop,2024-05-24 06:53:51,2024-05-24 07:53:51,41.1,2024-05-24 06:53:51
6083,744,514,desktop,2024-10-29 04:29:33,2024-10-29 05:25:33,46.67,2024-10-29 04:29:33
6084,725,97,desktop,2025-09-16 21:44:28,2025-09-16 21:56:28,17.14,2025-09-16 21:44:28
6085,594,570,desktop,2024-03-14 01:14:39,2024-03-14 03:39:39,95.39,2024-03-14 01:14:39
6086,400,11,smart_tv,2024-07-31 19:52:06,2024-07-31 20:31:06,37.14,2024-07-31 19:52:06
6087,273,532,mobile,2025-01-19 22:02:15,2025-01-19 23:04:15,81.58,2025-01-19 22:02:15
6088,171,576,mobile,2024-02-08 04:26:03,2024-02-08 05:53:03,65.91,2024-02-08 04:26:03
6089,14,240,mobile,2024-10-31 02:55:57,2024-10-31 04:25:57,57.32,2024-10-31 02:55:57
6090,987,193,desktop,2024-01-29 08:02:20,2024-01-29 09:12:20,65.42,2024-01-29 08:02:20
6091,790,65,smart_tv,2025-01-10 13:10:19,2025-01-10 14:20:19,70.71,2025-01-10 13:10:19
6092,466,59,smart_tv,2024-04-20 06:47:11,2024-04-20 08:55:11,79.01,2024-04-20 06:47:11
6093,517,433,desktop,2025-07-28 07:07:41,2025-07-28 09:10:41,73.21,2025-07-28 07:07:41
6094,578,596,tablet,2025-02-24 13:52:38,2025-02-24 15:30:38,87.5,2025-02-24 13:52:38
6095,465,527,desktop,2025-06-02 02:17:29,2025-06-02 03:34:29,42.78,2025-06-02 02:17:29
6096,299,443,desktop,2024-01-18 07:45:31,2024-01-18 08:10:31,13.89,2024-01-18 07:45:31
6097,760,456,smart_tv,2025-03-03 08:31:05,2025-03-03 10:18:05,64.85,2025-03-03 08:31:05
6098,733,32,tablet,2024-10-13 01:15:20,2024-10-13 02:28:20,42.94,2024-10-13 01:15:20
6099,839,586,mobile,2024-12-21 22:45:16,2024-12-21 22:59:16,8.81,2024-12-21 22:45:16
6100,949,461,smart_tv,2025-08-08 01:33:18,2025-08-08 02:30:18,74.03,2025-08-08 01:33:18
6101,504,382,desktop,2024-07-19 06:47:55,2024-07-19 08:39:55,81.75,2024-07-19 06:47:55
6102,828,16,mobile,2025-05-14 07:21:52,2025-05-14 07:56:52,29.41,2025-05-14 07:21:52
6103,216,452,desktop,2024-08-27 09:10:56,2024-08-27 09:24:56,12.28,2024-08-27 09:10:56
6104,397,218,smart_tv,2025-05-09 23:48:06,2025-05-10 00:14:06,23.42,2025-05-09 23:48:06
6105,988,377,desktop,2024-06-27 00:31:06,2024-06-27 01:20:06,64.47,2024-06-27 00:31:06
6106,194,293,mobile,2025-05-17 21:20:34,2025-05-17 21:45:34,36.76,2025-05-17 21:20:34
