payment_id,user_id,subscription_id,amount,payment_date,method,status,created_at
1412,295,295,100000,2025-07-11 13:07:34,bank_transfer,completed,2025-07-11 13:07:34
1413,736,736,50000,2025-02-13 09:25:37,credit_card,pending,2025-02-13 09:25:37
1414,573,573,150000,2024-09-22 07:13:00,credit_card,completed,2024-09-22 07:13:00
1415,22,22,50000,2024-02-01 05:46:48,credit_card,pending,2024-02-01 05:46:48
1416,169,169,50000,2024-10-03 05:02:29,gopay,failed,2024-10-03 05:02:29
1417,875,875,50000,2024-02-03 00:13:16,dana,completed,2024-02-03 00:13:16
1418,582,582,100000,2024-07-07 05:13:46,credit_card,completed,2024-07-07 05:13:46
1419,494,494,150000,2024-07-31 21:08:12,dana,failed,2024-07-31 21:08:12
1420,693,693,100000,2025-01-20 15:38:58,gopay,failed,2025-01-20 15:38:58
1421,884,884,50000,2025-04-09 10:37:21,gopay,failed,2025-04-09 10:37:21
1422,197,197,100000,2025-01-30 08:40:24,credit_card,failed,2025-01-30 08:40:24
1423,576,576,50000,2024-04-10 07:56:34,gopay,pending,2024-04-10 07:56:34
1424,521,521,50000,2024-10-26 17:14:20,credit_card,failed,2024-10-26 17:14:20
1425,320,320,150000,2025-05-15 03:21:54,credit_card,completed,2025-05-15 03:21:54
1426,881,881,150000,2025-03-23 01:33:26,credit_card,pending,2025-03-23 01:33:26
1427,179,179,150000,2025-08-26 11:17:56,credit_card,completed,2025-08-26 11:17:56
1428,125,125,100000,2025-04-26 02:44:00,gopay,pending,2025-04-26 02:44:00
1429,179,179,150000,2024-03-07 10:17:48,credit_card,completed,2024-03-07 10:17:48
1430,928,928,50000,2025-03-03 07:18:45,credit_card,completed,2025-03-03 07:18:45
1431,965,965,150000,2025-02-04 10:26:07,gopay,completed,2025-02-04 10:26:07
1432,772,772,50000,2024-10-21 13:01:22,gopay,failed,2024-10-21 13:01:22
1433,807,807,150000,2024-08-06 01:35:17,credit_card,completed,2024-08-06 01:35:17
1434,627,627,50000,2024-10-31 17:13:24,bank_transfer,completed,2024-10-31 17:13:24
1435,63,63,100000,2024-10-12 09:56:31,credit_card,completed,2024-10-12 09:56:31
1436,974,974,150000,2024-08-22 15:45:52,credit_card,failed,2024-08-22 15:45:52
1437,927,927,100000,2024-02-18 02:56:00,credit_card,pending,2024-02-18 02:56:00
1438,702,702,50000,2024-04-12 20:16:05,gopay,pending,2024-04-12 20:16:05
1439,530,530,100000,2025-07-24 12:41:08,dana,failed,2025-07-24 12:41:08
1440,529,529,50000,2024-02-28 04:17:33,gopay,completed,2024-02-28 04:17:33
1441,115,115,150000,2024-12-02 02:55:44,bank_transfer,completed,2024-12-02 02:55:44
1442,311,311,150000,2024-03-24 14:24:25,gopay,completed,2024-03-24 14:24:25
1443,616,616,50000,2024-01-01 15:00:07,gopay,failed,2024-01-01 15:00:07
1444,150,150,100000,2025-08-22 17:28:34,dana,failed,2025-08-22 17:28:34
1445,34,34,50000,2025-08-11 20:33:34,bank_transfer,completed,2025-08-11 20:33:34
1446,95,95,100000,2025-08-08 17:46:10,dana,failed,2025-08-08 17:46:10
1447,535,535,50000,2025-09-02 02:27:44,gopay,failed,2025-09-02 02:27:44
1448,267,267,100000,2024-06-21 16:28:46,credit_card,failed,2024-06-21 16:28:46
1449,950,950,100000,2025-01-03 11:04:49,gopay,failed,2025-01-03 11:04:49
1450,318,318,100000,2025-07-17 04:55:07,gopay,failed,2025-07-17 04:55:07
1451,15,15,100000,2024-01-31 02:28:38,dana,completed,2024-01-31 02:28:38
1452,647,647,150000,2024-03-26 05:42:49,dana,completed,2024-03-26 05:42:49
1453,225,225,50000,2025-09-15 11:14:27,credit_card,failed,2025-09-15 11:14:27
1454,784,784,50000,2025-05-12 09:52:06,gopay,completed,2025-05-12 09:52:06
1455,139,139,100000,2025-03-23 13:44:35,gopay,pending,2025-03-23 13:44:35
1456,616,616,50000,2024-06-26 13:23:45,credit_card,completed,2024-06-26 13:23:45
1457,293,293,50000,2025-04-19 05:49:00,credit_card,completed,2025-04-19 05:49:00
1458,511,511,100000,2024-01-02 16:05:53,credit_card,pending,2024-01-02 16:05:53
1459,909,909,50000,2025-06-23 08:25:34,gopay,pending,2025-06-23 08:25:34
1460,288,288,50000,2024-05-07 01:20:21,gopay,completed,2024-05-07 01:20:21
1461,789,789,100000,2025-07-18 03:38:54,gopay,completed,2025-07-18 03:38:54
1462,938,938,150000,2025-02-28 04:13:34,credit_card,pending,2025-02-28 04:13:34
1463,374,374,50000,2024-04-03 09:05:19,gopay,pending,2024-04-03 09:05:19
1464,707,707,150000,2025-04-23 17:36:59,credit_card,pending,2025-04-23 17:36:59
1465,85,85,50000,2024-05-24 03:05:37,gopay,completed,2024-05-24 03:05:37
1466,902,902,100000,2024-01-10 19:06:40,credit_card,completed,2024-01-10 19:06:40
1467,352,352,50000,2024-12-17 07:28:26,dana,pending,2024-12-17 07:28:26
1468,391,391,100000,2024-01-03 11:35:00,gopay,pending,2024-01-03 11:35:00
1469,590,590,150000,2024-10-01 10:57:47,bank_transfer,pending,2024-10-01 10:57:47
1470,92,92,100000,2024-03-02 03:38:38,gopay,failed,2024-03-02 03:38:38
1471,775,775,50000,2024-12-05 08:55:46,bank_transfer,completed,2024-12-05 08:55:46
1472,74,74,100000,2025-03-28 02:17:58,bank_transfer,pending,2025-03-28 02:17:58
1473,640,640,150000,2025-04-29 07:37:14,gopay,pending,2025-04-29 07:37:14
1474,619,619,50000,2024-08-29 06:17:21,gopay,pending,2024-08-29 06:17:21
1475,865,865,100000,2025-09-02 01:07:31,gopay,failed,2025-09-02 01:07:31
1476,549,549,150000,2024-01-02 18:31:41,credit_card,completed,2024-01-02 18:31:41
1477,892,892,50000,2024-08-21 22:39:26,dana,completed,2024-08-21 22:39:26
1478,534,534,150000,2025-02-26 14:39:45,credit_card,completed,2025-02-26 14:39:45
1479,179,179,150000,2024-05-03 04:41:41,credit_card,failed,2024-05-03 04:41:41
1480,297,297,150000,2025-03-04 07:08:10,credit_card,completed,2025-03-04 07:08:10
1481,990,990,100000,2025-08-07 04:06:09,gopay,completed,2025-08-07 04:06:09
1482,274,274,150000,2024-11-13 01:25:50,bank_transfer,pending,2024-11-13 01:25:50
1483,897,897,50000,2025-03-18 01:35:54,bank_transfer,failed,2025-03-18 01:35:54
1484,479,479,50000,2024-02-10 09:09:21,bank_transfer,completed,2024-02-10 09:09:21
1485,295,295,100000,2025-07-25 14:05:12,dana,failed,2025-07-25 14:05:12
1486,511,511,100000,2024-04-16 13:46:21,credit_card,failed,2024-04-16 13:46:21
1487,395,395,150000,2025-06-02 09:58:59,bank_transfer,pending,2025-06-02 09:58:59
1488,780,780,100000,2025-01-29 16:06:47,dana,completed,2025-01-29 16:06:47
1489,8,8,100000,2024-11-03 23:15:40,bank_transfer,pending,2024-11-03 23:15:40
1490,155,155,100000,2024-03-08 13:17:57,credit_card,completed,2024-03-08 13:17:57
1491,549,549,150000,2024-12-18 15:46:56,dana,failed,2024-12-18 15:46:56
1492,105,105,50000,2024-08-09 18:11:43,gopay,failed,2024-08-09 18:11:43
1493,732,732,100000,2024-03-31 16:57:57,bank_transfer,pending,2024-03-31 16:57:57
1494,900,900,100000,2024-12-09 01:03:26,gopay,failed,2024-12-09 01:03:26
1495,362,362,100000,2024-07-23 15:42:14,gopay,failed,2024-07-23 15:42:14
1496,2,2,50000,2024-10-30 11:37:06,gopay,completed,2024-10-30 11:37:06
1497,438,438,150000,2024-08-04 08:02:50,gopay,completed,2024-08-04 08:02:50
1498,792,792,50000,2024-02-13 01:44:37,dana,failed,2024-02-13 01:44:37
1499,348,348,50000,2024-11-24 14:50:39,credit_card,failed,2024-11-24 14:50:39
1500,588,588,150000,2025-03-24 08:34:26,credit_card,pending,2025-03-24 08:34:26
1501,81,81,50000,2024-01-16 09:50:18,credit_card,completed,2024-01-16 09:50:18
1502,164,164,100000,2025-01-29 06:21:32,credit_card,pending,2025-01-29 06:21:32
1503,737,737,100000,2025-05-01 11:15:43,bank_transfer,completed,2025-05-01 11:15:43
1504,397,397,100000,2025-09-01 14:47:51,gopay,completed,2025-09-01 14:47:51
1505,361,361,100000,2025-03-16 09:04:38,credit_card,completed,2025-03-16 09:04:38
1506,13,13,100000,2024-01-08 06:31:32,bank_transfer,pending,2024-01-08 06:31:32
1507,83,83,150000,2024-12-14 16:05:44,dana,completed,2024-12-14 16:05:44
1508,839,839,100000,2024-01-24 05:01:24,dana,pending,2024-01-24 05:01:24
1509,19,19,150000,2025-05-18 00:16:21,credit_card,completed,2025-05-18 00:16:21
1510,369,369,100000,2025-03-29 12:04:16,bank_transfer,failed,2025-03-29 12:04:16
1511,862,862,150000,2025-04-04 08:53:46,gopay,completed,2025-04-04 08:53:46
1512,95,95,100000,2025-05-28 14:55:58,dana,pending,2025-05-28 14:55:58
1513,505,505,150000,2025-03-29 03:17:08,credit_card,pending,2025-03-29 03:17:08
1514,935,935,100000,2024-08-28 04:58:25,credit_card,pending,2024-08-28 04:58:25
1515,31,31,100000,2025-01-17 12:27:20,credit_card,failed,2025-01-17 12:27:20
1516,154,154,150000,2024-01-15 03:17:30,dana,pending,2024-01-15 03:17:30
1517,52,52,100000,2024-08-10 17:08:54,bank_transfer,completed,2024-08-10 17:08:54
1518,170,170,50000,2024-11-29 13:55:12,bank_transfer,failed,2024-11-29 13:55:12
1519,197,197,100000,2025-09-09 03:59:22,bank_transfer,pending,2025-09-09 03:59:22
1520,524,524,100000,2025-03-12 21:57:28,bank_transfer,failed,2025-03-12 21:57:28
1521,404,404,150000,2024-04-11 03:45:32,dana,failed,2024-04-11 03:45:32
1522,487,487,100000,2025-03-26 16:17:47,bank_transfer,failed,2025-03-26 16:17:47
1523,584,584,100000,2024-12-28 19:44:06,gopay,failed,2024-12-28 19:44:06
1524,421,421,50000,2024-10-21 04:43:01,credit_card,failed,2024-10-21 04:43:01
1525,681,681,100000,2024-04-19 02:47:20,gopay,pending,2024-04-19 02:47:20
1526,345,345,150000,2024-06-15 08:44:58,bank_transfer,failed,2024-06-15 08:44:58
1527,488,488,150000,2024-12-16 03:04:07,bank_transfer,pending,2024-12-16 03:04:07
1528,534,534,150000,2024-04-16 08:23:04,credit_card,failed,2024-04-16 08:23:04
1529,811,811,150000,2025-07-27 14:10:38,dana,failed,2025-07-27 14:10:38
1530,575,575,100000,2024-10-26 00:37:43,gopay,pending,2024-10-26 00:37:43
1531,650,650,50000,2025-05-26 20:29:34,dana,pending,2025-05-26 20:29:34
1532,680,680,50000,2024-09-19 03:23:31,bank_transfer,pending,2024-09-19 03:23:31
1533,301,301,100000,2025-03-04 07:59:31,gopay,completed,2025-03-04 07:59:31
1534,629,629,50000,2025-08-22 18:46:58,credit_card,failed,2025-08-22 18:46:58
1535,530,530,100000,2025-04-18 09:40:19,bank_transfer,pending,2025-04-18 09:40:19
1536,50,50,100000,2024-02-08 14:02:42,bank_transfer,pending,2024-02-08 14:02:42
1537,214,214,100000,2025-05-27 12:09:46,dana,completed,2025-05-27 12:09:46
1538,709,709,150000,2024-03-23 04:43:33,gopay,pending,2024-03-23 04:43:33
1539,647,647,150000,2025-05-22 02:22:51,credit_card,failed,2025-05-22 02:22:51
1540,413,413,100000,2025-06-12 20:36:39,gopay,completed,2025-06-12 20:36:39
1541,251,251,100000,2025-02-09 19:22:16,dana,completed,2025-02-09 19:22:16
1542,1000,1000,150000,2024-01-02 21:15:21,gopay,pending,2024-01-02 21:15:21
1543,116,116,50000,2024-06-25 16:51:35,bank_transfer,pending,2024-06-25 16:51:35
1544,200,200,50000,2024-12-01 20:11:18,credit_card,pending,2024-12-01 20:11:18
1545,867,867,100000,2025-08-12 08:56:03,gopay,failed,2025-08-12 08:56:03
1546,360,360,150000,2024-11-16 23:51:00,bank_transfer,pending,2024-11-16 23:51:00
1547,128,128,50000,2024-09-28 17:30:55,dana,failed,2024-09-28 17:30:55
1548,527,527,150000,2025-07-06 05:55:56,gopay,failed,2025-07-06 05:55:56
1549,794,794,50000,2024-05-14 22:41:57,gopay,pending,2024-05-14 22:41:57
1550,447,447,100000,2025-05-14 11:17:44,gopay,pending,2025-05-14 11:17:44
1551,638,638,50000,2024-09-25 01:42:41,bank_transfer,completed,2024-09-25 01:42:41
1552,564,564,150000,2024-02-08 11:51:05,dana,pending,2024-02-08 11:51:05
1553,690,690,150000,2025-04-04 07:07:52,bank_transfer,completed,2025-04-04 07:07:52
1554,249,249,150000,2025-07-24 02:29:31,dana,pending,2025-07-24 02:29:31
1555,571,571,150000,2024-06-02 09:51:24,credit_card,completed,2024-06-02 09:51:24
1556,551,551,50000,2025-01-16 12:39:50,gopay,completed,2025-01-16 12:39:50
1557,265,265,150000,2024-08-24 08:01:25,bank_transfer,failed,2024-08-24 08:01:25
1558,995,995,150000,2024-02-02 12:12:23,dana,completed,2024-02-02 12:12:23
1559,37,37,100000,2025-01-08 00:22:30,credit_card,failed,2025-01-08 00:22:30
1560,760,760,150000,2025-08-28 22:58:16,dana,failed,2025-08-28 22:58:16
1561,972,972,150000,2025-07-16 13:39:46,dana,completed,2025-07-16 13:39:46
1562,695,695,50000,2024-08-28 19:21:42,credit_card,pending,2024-08-28 19:21:42
1563,717,717,150000,2025-03-14 10:16:25,dana,failed,2025-03-14 10:16:25
1564,639,639,100000,2024-08-24 00:11:31,gopay,pending,2024-08-24 00:11:31
1565,863,863,100000,2024-08-05 01:00:42,credit_card,failed,2024-08-05 01:00:42
1566,387,387,50000,2025-03-19 00:06:16,bank_transfer,failed,2025-03-19 00:06:16
1567,654,654,100000,2024-05-16 08:45:29,dana,completed,2024-05-16 08:45:29
1568,633,633,150000,2024-02-18 12:40:59,gopay,completed,2024-02-18 12:40:59
1569,328,328,150000,2024-03-14 21:49:22,credit_card,failed,2024-03-14 21:49:22
1570,733,733,100000,2025-07-21 01:29:34,credit_card,failed,2025-07-21 01:29:34
1571,526,526,100000,2024-12-18 01:58:52,bank_transfer,failed,2024-12-18 01:58:52
1572,628,628,100000,2025-05-16 20:43:07,bank_transfer,pending,2025-05-16 20:43:07
1573,966,966,50000,2025-01-24 22:30:06,dana,completed,2025-01-24 22:30:06
1574,163,163,100000,2025-09-11 00:48:38,gopay,pending,2025-09-11 00:48:38
1575,17,17,150000,2024-02-11 08:16:28,dana,completed,2024-02-11 08:16:28
1576,712,712,50000,2024-12-08 05:02:48,credit_card,pending,2024-12-08 05:02:48
1577,21,21,150000,2025-03-14 03:45:44,credit_card,pending,2025-03-14 03:45:44
1578,916,916,150000,2024-12-12 13:34:35,credit_card,completed,2024-12-12 13:34:35
1579,657,657,150000,2024-04-19 00:11:56,bank_transfer,completed,2024-04-19 00:11:56
1580,985,985,100000,2024-04-25 15:24:06,credit_card,pending,2024-04-25 15:24:06
1581,920,920,100000,2025-04-25 17:13:42,credit_card,failed,2025-04-25 17:13:42
1582,486,486,50000,2024-03-27 02:49:59,bank_transfer,failed,2024-03-27 02:49:59
1583,680,680,50000,2024-12-06 15:30:22,gopay,completed,2024-12-06 15:30:22
1584,472,472,100000,2024-12-09 13:14:52,bank_transfer,failed,2024-12-09 13:14:52
1585,71,71,50000,2024-01-15 15:10:43,credit_card,pending,2024-01-15 15:10:43
1586,492,492,100000,2024-06-25 05:04:43,dana,failed,2024-06-25 05:04:43
1587,134,134,100000,2025-05-30 09:01:38,bank_transfer,failed,2025-05-30 09:01:38
1588,281,281,50000,2025-09-10 11:55:27,gopay,pending,2025-09-10 11:55:27
1589,334,334,150000,2024-03-02 04:18:09,credit_card,failed,2024-03-02 04:18:09
1590,527,527,150000,2025-05-13 03:18:00,gopay,failed,2025-05-13 03:18:00
1591,763,763,100000,2025-09-16 07:37:13,dana,failed,2025-09-16 07:37:13
1592,614,614,100000,2024-11-28 16:31:21,credit_card,failed,2024-11-28 16:31:21
1593,601,601,100000,2024-03-11 01:10:06,bank_transfer,pending,2024-03-11 01:10:06
1594,876,876,50000,2025-01-17 23:05:13,credit_card,pending,2025-01-17 23:05:13
1595,779,779,150000,2024-01-31 19:33:47,gopay,pending,2024-01-31 19:33:47
1596,185,185,150000,2025-01-31 16:28:21,credit_card,pending,2025-01-31 16:28:21
1597,445,445,50000,2024-04-23 22:21:59,credit_card,failed,2024-04-23 22:21:59
1598,824,824,50000,2024-03-25 11:58:21,dana,pending,2024-03-25 11:58:21
1599,188,188,150000,2024-12-08 13:27:53,credit_card,completed,2024-12-08 13:27:53
1600,386,386,100000,2024-01-05 01:06:52,dana,completed,2024-01-05 01:06:52
1601,259,259,100000,2024-09-18 16:20:15,dana,failed,2024-09-18 16:20:15
1602,839,839,100000,2025-08-06 14:32:52,bank_transfer,pending,2025-08-06 14:32:52
1603,923,923,50000,2024-10-18 02:03:14,credit_card,failed,2024-10-18 02:03:14
1604,526,526,100000,2024-09-17 12:35:52,dana,completed,2024-09-17 12:35:52
1605,605,605,150000,2025-06-17 21:00:27,gopay,pending,2025-06-17 21:00:27
1606,688,688,50000,2024-05-18 08:25:44,gopay,pending,2024-05-18 08:25:44
1607,141,141,150000,2024-05-07 17:41:22,dana,failed,2024-05-07 17:41:22
1608,366,366,50000,2024-10-14 10:15:33,credit_card,failed,2024-10-14 10:15:33
1609,824,824,50000,2025-09-12 05:40:32,gopay,pending,2025-09-12 05:40:32
1610,574,574,150000,2025-08-30 10:19:50,dana,completed,2025-08-30 10:19:50
1611,333,333,50000,2024-01-28 12:56:39,credit_card,failed,2024-01-28 12:56:39
1612,897,897,50000,2024-05-04 08:58:45,dana,pending,2024-05-04 08:58:45
1613,644,644,50000,2025-07-19 19:33:18,gopay,completed,2025-07-19 19:33:18
1614,729,729,50000,2025-02-11 13:10:32,gopay,failed,2025-02-11 13:10:32
1615,205,205,100000,2024-12-24 22:32:05,credit_card,pending,2024-12-24 22:32:05
1616,698,698,150000,2024-05-09 22:22:46,gopay,failed,2024-05-09 22:22:46
1617,26,26,50000,2024-11-08 21:05:16,dana,failed,2024-11-08 21:05:16
1618,389,389,150000,2024-07-20 07:08:00,credit_card,failed,2024-07-20 07:08:00
1619,84,84,150000,2024-01-06 07:17:15,credit_card,pending,2024-01-06 07:17:15
1620,429,429,150000,2025-06-24 18:14:40,gopay,pending,2025-06-24 18:14:40
1621,102,102,150000,2025-09-08 09:37:26,gopay,pending,2025-09-08 09:37:26
1622,1,1,150000,2024-05-29 07:39:24,dana,pending,2024-05-29 07:39:24
1623,971,971,150000,2025-08-30 03:28:47,gopay,pending,2025-08-30 03:28:47
1624,616,616,50000,2025-08-01 08:35:23,credit_card,pending,2025-08-01 08:35:23
1625,694,694,100000,2024-08-02 00:25:27,gopay,failed,2024-08-02 00:25:27
1626,735,735,50000,2024-08-21 16:54:18,credit_card,failed,2024-08-21 16:54:18
1627,934,934,100000,2025-01-01 12:21:06,gopay,completed,2025-01-01 12:21:06
1628,770,770,150000,2025-06-13 17:48:25,dana,completed,2025-06-13 17:48:25
1629,525,525,100000,2024-10-27 07:37:13,dana,pending,2024-10-27 07:37:13
1630,905,905,150000,2024-02-20 18:38:58,credit_card,failed,2024-02-20 18:38:58
1631,697,697,150000,2024-01-01 03:59:28,dana,completed,2024-01-01 03:59:28
1632,119,119,150000,2025-03-10 22:14:52,gopay,failed,2025-03-10 22:14:52
1633,11,11,50000,2025-07-23 23:40:05,credit_card,completed,2025-07-23 23:40:05
1634,270,270,150000,2024-02-17 02:18:02,credit_card,completed,2024-02-17 02:18:02
1635,517,517,50000,2024-06-16 00:09:00,bank_transfer,failed,2024-06-16 00:09:00
1636,876,876,50000,2024-11-23 00:29:24,credit_card,pending,2024-11-23 00:29:24
1637,53,53,150000,2024-06-28 08:50:19,gopay,pending,2024-06-28 08:50:19
1638,532,532,100000,2025-08-25 01:37:18,bank_transfer,completed,2025-08-25 01:37:18
1639,938,938,150000,2024-07-05 03:33:08,dana,failed,2024-07-05 03:33:08
1640,360,360,150000,2024-09-13 04:44:05,dana,pending,2024-09-13 04:44:05
1641,812,812,150000,2024-12-04 14:02:29,dana,failed,2024-12-04 14:02:29
1642,113,113,100000,2024-02-27 03:52:39,dana,failed,2024-02-27 03:52:39
1643,516,516,50000,2025-04-13 00:25:32,bank_transfer,failed,2025-04-13 00:25:32
1644,978,978,100000,2025-07-14 07:26:38,gopay,failed,2025-07-14 07:26:38
1645,165,165,50000,2024-04-11 21:32:11,bank_transfer,pending,2024-04-11 21:32:11
1646,817,817,150000,2024-08-31 20:59:38,credit_card,failed,2024-08-31 20:59:38
1647,256,256,50000,2024-05-03 13:04:21,bank_transfer,pending,2024-05-03 13:04:21
1648,870,870,50000,2025-06-18 07:59:55,dana,failed,2025-06-18 07:59:55
1649,490,490,50000,2024-08-27 20:07:54,bank_transfer,pending,2024-08-27 20:07:54
1650,912,912,50000,2024-03-29 22:15:33,gopay,completed,2024-03-29 22:15:33
1651,935,935,100000,2025-06-02 10:05:44,dana,completed,2025-06-02 10:05:44
1652,73,73,50000,2024-11-25 20:57:12,bank_transfer,failed,2024-11-25 20:57:12
1653,196,196,50000,2025-09-04 12:33:57,dana,pending,2025-09-04 12:33:57
1654,471,471,150000,2024-11-06 23:19:14,bank_transfer,completed,2024-11-06 23:19:14
1655,467,467,100000,2024-12-15 20:18:47,credit_card,completed,2024-12-15 20:18:47
1656,95,95,100000,2024-08-05 17:28:23,bank_transfer,failed,2024-08-05 17:28:23
1657,890,890,100000,2024-03-06 13:39:36,bank_transfer,completed,2024-03-06 13:39:36
1658,975,975,100000,2025-01-23 04:30:34,gopay,pending,2025-01-23 04:30:34
1659,834,834,50000,2024-02-20 18:24:32,gopay,completed,2024-02-20 18:24:32
1660,18,18,100000,2025-01-30 23:05:41,dana,completed,2025-01-30 23:05:41
1661,807,807,150000,2025-06-30 15:58:22,gopay,pending,2025-06-30 15:58:22
1662,998,998,150000,2024-07-23 14:37:32,gopay,failed,2024-07-23 14:37:32
1663,34,34,50000,2024-03-20 08:12:07,credit_card,failed,2024-03-20 08:12:07
1664,923,923,50000,2025-03-11 19:11:02,credit_card,failed,2025-03-11 19:11:02
1665,216,216,150000,2025-07-14 22:34:15,credit_card,completed,2025-07-14 22:34:15
1666,268,268,50000,2024-12-07 00:05:31,gopay,completed,2024-12-07 00:05:31
1667,477,477,50000,2024-11-13 06:40:23,gopay,pending,2024-11-13 06:40:23
1668,265,265,150000,2025-04-06 03:15:37,dana,completed,2025-04-06 03:15:37
1669,53,53,150000,2025-02-25 13:29:05,bank_transfer,failed,2025-02-25 13:29:05
1670,641,641,150000,2025-06-08 20:28:26,bank_transfer,failed,2025-06-08 20:28:26
1671,958,958,150000,2024-03-07 23:59:35,dana,completed,2024-03-07 23:59:35
1672,919,919,50000,2024-06-10 11:26:17,gopay,pending,2024-06-10 11:26:17
1673,818,818,50000,2024-03-27 16:02:52,credit_card,pending,2024-03-27 16:02:52
1674,67,67,150000,2024-12-22 23:59:00,gopay,completed,2024-12-22 23:59:00
1675,602,602,100000,2024-01-16 05:25:38,gopay,failed,2024-01-16 05:25:38
1676,716,716,50000,2024-06-26 03:50:59,dana,pending,2024-06-26 03:50:59
1677,1000,1000,150000,2025-04-16 09:02:55,gopay,failed,2025-04-16 09:02:55
1678,926,926,100000,2025-07-24 15:31:11,bank_transfer,failed,2025-07-24 15:31:11
1679,303,303,150000,2025-08-20 16:19:26,dana,pending,2025-08-20 16:19:26
1680,41,41,100000,2024-03-16 19:58:40,bank_transfer,pending,2024-03-16 19:58:40
1681,839,839,100000,2025-08-01 02:33:43,bank_transfer,pending,2025-08-01 02:33:43
1682,345,345,150000,2025-07-06 19:44:43,bank_transfer,failed,2025-07-06 19:44:43
1683,874,874,150000,2024-05-26 17:41:55,bank_transfer,pending,2024-05-26 17:41:55
1684,257,257,100000,2024-04-20 21:09:04,credit_card,failed,2024-04-20 21:09:04
1685,424,424,150000,2025-03-22 12:22:18,credit_card,completed,2025-03-22 12:22:18
1686,411,411,100000,2025-07-06 07:19:42,credit_card,pending,2025-07-06 07:19:42
1687,180,180,150000,2024-03-29 12:55:16,credit_card,pending,2024-03-29 12:55:16
1688,304,304,100000,2024-01-24 10:54:35,gopay,failed,2024-01-24 10:54:35
1689,710,710,150000,2024-11-01 08:14:22,bank_transfer,completed,2024-11-01 08:14:22
1690,978,978,100000,2024-06-03 17:36:34,bank_transfer,failed,2024-06-03 17:36:34
1691,762,762,100000,2024-11-11 00:03:24,dana,pending,2024-11-11 00:03:24
1692,84,84,150000,2024-06-13 06:16:34,bank_transfer,pending,2024-06-13 06:16:34
1693,467,467,100000,2024-08-09 03:07:09,gopay,pending,2024-08-09 03:07:09
1694,320,320,150000,2025-02-13 03:08:32,gopay,completed,2025-02-13 03:08:32
1695,83,83,150000,2024-07-15 21:00:20,gopay,completed,2024-07-15 21:00:20
1696,82,82,150000,2024-03-16 01:18:38,credit_card,failed,2024-03-16 01:18:38
1697,223,223,100000,2025-04-14 12:08:28,dana,failed,2025-04-14 12:08:28
1698,194,194,100000,2024-03-02 02:22:55,gopay,completed,2024-03-02 02:22:55
1699,505,505,150000,2024-08-27 05:52:06,dana,pending,2024-08-27 05:52:06
1700,445,445,50000,2024-05-30 13:08:41,credit_card,failed,2024-05-30 13:08:41
1701,765,765,100000,2024-02-01 01:38:57,gopay,failed,2024-02-01 01:38:57
1702,879,879,100000,2025-04-11 21:51:42,gopay,failed,2025-04-11 21:51:42
1703,527,527,150000,2024-04-22 23:20:43,credit_card,pending,2024-04-22 23:20:43
1704,283,283,50000,2025-04-30 04:49:57,bank_transfer,failed,2025-04-30 04:49:57
1705,305,305,100000,2025-07-13 11:14:30,bank_transfer,failed,2025-07-13 11:14:30
1706,159,159,100000,2024-05-31 15:27:21,bank_transfer,failed,2024-05-31 15:27:21
1707,788,788,100000,2024-01-22 14:38:21,dana,pending,2024-01-22 14:38:21
1708,845,845,50000,2025-02-07 10:49:02,credit_card,failed,2025-02-07 10:49:02
1709,946,946,50000,2024-01-31 16:18:46,credit_card,failed,2024-01-31 16:18:46
1710,901,901,150000,2024-02-20 04:34:14,dana,failed,2024-02-20 04:34:14
1711,725,725,100000,2024-12-31 13:13:54,dana,pending,2024-12-31 13:13:54
1712,176,176,50000,2024-07-23 00:37:53,gopay,completed,2024-07-23 00:37:53
1713,50,50,100000,2025-03-28 13:59:22,credit_card,failed,2025-03-28 13:59:22
1714,873,873,150000,2025-01-11 13:39:08,gopay,failed,2025-01-11 13:39:08
1715,162,162,50000,2024-10-12 13:19:43,bank_transfer,completed,2024-10-12 13:19:43
1716,846,846,50000,2024-09-23 15:15:50,bank_transfer,failed,2024-09-23 15:15:50
1717,709,709,150000,2024-07-16 07:21:18,gopay,failed,2024-07-16 07:21:18
1718,349,349,150000,2024-01-24 05:56:38,credit_card,pending,2024-01-24 05:56:38
1719,446,446,150000,2024-11-01 09:03:25,bank_transfer,completed,2024-11-01 09:03:25
1720,957,957,100000,2025-06-19 05:34:34,dana,pending,2025-06-19 05:34:34
1721,504,504,50000,2024-01-22 14:57:47,dana,pending,2024-01-22 14:57:47
1722,555,555,100000,2025-08-03 16:37:38,credit_card,failed,2025-08-03 16:37:38
1723,885,885,150000,2025-01-17 05:20:00,bank_transfer,pending,2025-01-17 05:20:00
1724,692,692,150000,2025-05-01 20:28:31,gopay,pending,2025-05-01 20:28:31
1725,183,183,50000,2025-03-01 06:28:49,gopay,failed,2025-03-01 06:28:49
1726,85,85,50000,2025-04-14 16:29:48,bank_transfer,completed,2025-04-14 16:29:48
1727,441,441,150000,2024-08-19 19:18:51,dana,failed,2024-08-19 19:18:51
1728,615,615,150000,2025-06-29 10:33:19,bank_transfer,completed,2025-06-29 10:33:19
1729,631,631,50000,2024-02-18 11:19:40,bank_transfer,pending,2024-02-18 11:19:40
1730,25,25,100000,2024-01-08 09:37:54,gopay,completed,2024-01-08 09:37:54
